,MSSubClass,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,Neighborhood,BldgType,HouseStyle,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,KitchenAbvGr,KitchenQual,Functional,GarageType,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleCondition,OverallQual,OverallCond,SalePrice,LotArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,YearsToSale
1307,20,RL,Pave,Reg,Lvl,AllPub,Inside,CollgCr,1Fam,1Story,TA,Gd,PConc,Gd,Gd,ALQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Detchd,Y,0,64,0,0,0,0,Normal,5,5,138000,8072,746,990,990,0,0,990,3,5,0,2,480,14
1308,20,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,1Fam,1Story,TA,TA,CBlock,TA,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,36,0,0,0,0,Normal,5,7,147000,12000,144,924,1122,0,0,1122,2,6,0,2,528,3
1309,20,RL,Pave,Reg,Lvl,AllPub,Inside,SawyerW,1Fam,1Story,TA,TA,CBlock,Gd,TA,GLQ,GasA,Gd,Y,SBrkr,1,Gd,Typ,Attchd,Y,112,51,0,0,0,0,Normal,6,5,179200,7153,1200,1278,1294,0,0,1294,3,6,0,2,496,17
1310,20,RL,Pave,Reg,Lvl,AllPub,Inside,Crawfor,1Fam,1Story,Gd,Gd,PConc,Gd,TA,GLQ,GasA,TA,Y,SBrkr,1,Ex,Typ,Attchd,Y,0,207,162,0,0,0,Normal,7,8,335000,17500,1406,1902,1902,0,0,1902,3,7,2,2,567,8
1311,20,RL,Pave,Reg,Lvl,AllPub,Inside,CollgCr,1Fam,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,264,98,0,0,0,0,Partial,7,5,203000,8814,925,1274,1274,0,0,1274,3,6,0,2,508,0
1312,60,RL,Pave,IR1,Lvl,AllPub,Inside,NoRidge,1Fam,2Story,Gd,TA,PConc,Ex,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,500,0,0,0,0,0,Normal,8,5,302000,9572,482,1453,1453,1357,0,2810,4,9,1,2,750,17
1313,60,RL,Pave,IR1,Lvl,AllPub,Corner,NoRidge,1Fam,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,BuiltIn,Y,668,30,0,0,0,0,Normal,9,5,333168,14774,0,1393,1422,1177,0,2599,4,10,1,3,779,11
1314,20,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,Ex,Y,SBrkr,1,TA,Typ,Detchd,Y,0,36,0,0,0,0,Normal,4,6,119000,8190,732,948,948,0,0,948,3,5,1,1,280,53
1315,60,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,2Story,TA,TA,CBlock,Fa,TA,ALQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,280,0,0,0,0,0,Normal,6,5,206900,11075,500,952,1092,1020,0,2112,4,9,2,2,576,39
1316,20,RL,Pave,IR1,Lvl,AllPub,Inside,CollgCr,1Fam,1Story,Gd,TA,PConc,Ex,TA,Unf,GasA,Ex,Y,SBrkr,1,Ex,Typ,Attchd,Y,172,42,0,0,0,0,Normal,8,5,295493,10226,0,1622,1630,0,0,1630,3,8,1,3,860,1
1317,120,FV,Pave,Reg,Lvl,AllPub,Corner,Somerst,TwnhsE,1Story,Gd,TA,PConc,Ex,Gd,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,241,0,0,0,0,Partial,7,5,208900,4230,0,1352,1352,0,0,1352,2,5,1,2,466,0
1318,20,RL,Pave,IR2,Lvl,AllPub,CulDSac,CollgCr,1Fam,1Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,198,150,0,0,0,0,Normal,8,5,275000,14781,0,1753,1787,0,0,1787,3,7,1,3,748,4
1319,20,RL,Pave,Reg,Bnk,AllPub,Inside,Edwards,1Fam,1Story,TA,TA,PConc,TA,TA,ALQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,4,5,111000,10215,492,864,948,0,0,948,3,5,0,1,248,53
1320,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,ALQ,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,114,0,0,0,216,0,Normal,6,3,156500,8400,189,1478,1478,0,0,1478,3,6,2,2,442,52
1321,20,RL,Pave,IR1,Lvl,AllPub,Corner,BrkSide,1Fam,1Story,TA,TA,CBlock,None,None,None,Floor,TA,N,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,3,6,72500,6627,0,0,720,0,0,720,2,4,0,1,287,58
1322,60,RL,Pave,IR1,Lvl,AllPub,Inside,NoRidge,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,240,39,0,0,0,0,Normal,7,5,190000,10186,674,750,1061,862,0,1923,3,8,1,2,564,18
1323,30,RL,Pave,Reg,HLS,AllPub,Inside,BrkSide,1Fam,1Story,Fa,TA,CBlock,TA,TA,LwQ,GasA,Gd,Y,SBrkr,1,Fa,Typ,None,Y,164,0,0,0,0,0,Normal,4,7,82500,5330,280,420,708,0,0,708,2,5,0,0,0,59
1324,20,RL,Pave,Reg,Lvl,AllPub,Inside,Somerst,1Fam,1Story,Gd,TA,PConc,Ex,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,49,0,0,0,0,Partial,8,5,147000,9986,0,1795,1795,0,0,1795,2,7,1,3,895,0
1325,30,RM,Pave,Reg,Lvl,AllPub,Inside,IDOTRR,1Fam,1Story,TA,TA,BrkTil,TA,Fa,Unf,GasA,Fa,N,SBrkr,1,TA,Typ,None,N,0,0,100,0,0,0,Normal,4,4,55000,3636,0,796,796,0,0,796,2,5,0,0,0,58
1326,30,RH,Pave,Reg,Bnk,AllPub,Inside,Edwards,1Fam,1Story,TA,TA,BrkTil,TA,TA,Rec,GasA,Ex,Y,SBrkr,1,Gd,Typ,None,Y,0,0,286,0,0,0,Normal,3,6,79000,4270,544,544,774,0,0,774,3,6,0,0,0,1
1327,20,RL,Pave,Reg,Lvl,AllPub,Inside,Mitchel,1Fam,1Story,Gd,Gd,CBlock,TA,TA,ALQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,0,0,0,0,0,Normal,5,9,130500,6600,641,816,816,0,0,816,3,5,1,1,264,0
1328,50,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,1Fam,1.5Fin,Gd,Gd,BrkTil,Gd,TA,LwQ,GasW,Ex,Y,SBrkr,1,TA,Mod,Detchd,Y,0,547,0,0,480,0,Normal,6,7,256000,10440,493,1510,1584,1208,0,2792,5,8,2,2,520,58
1329,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gilbert,1Fam,2Story,TA,TA,PConc,Gd,TA,Unf,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,0,28,0,0,0,0,Normal,7,5,176500,9084,0,935,955,677,0,1632,3,8,1,2,462,8
1330,20,RL,Pave,Reg,Lvl,AllPub,Inside,Somerst,1Fam,1Story,Gd,TA,PConc,Gd,Gd,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,144,45,0,0,0,0,Normal,8,5,227000,10000,0,1588,1588,0,0,1588,3,7,1,3,825,1
1331,80,RL,Pave,IR1,Lvl,AllPub,Inside,CollgCr,1Fam,SLvl,TA,TA,CBlock,TA,TA,ALQ,GasA,Gd,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,5,5,132500,10780,483,911,954,0,0,954,3,6,0,2,576,30
1332,20,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,1Story,TA,TA,CBlock,TA,TA,ALQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,4,6,100000,8877,690,816,816,0,0,816,2,3,1,1,288,51
1333,50,RM,Pave,Reg,Lvl,AllPub,Corner,IDOTRR,1Fam,1.5Fin,TA,TA,CBlock,TA,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,Y,0,65,190,0,0,0,Normal,5,6,125500,7200,0,803,803,557,0,1360,2,6,0,1,297,11
1334,160,RM,Pave,Reg,Lvl,AllPub,Inside,BrDale,TwnhsE,2Story,TA,TA,CBlock,TA,TA,LwQ,GasA,TA,Y,SBrkr,1,TA,Min1,Attchd,Y,0,36,0,0,0,0,Normal,5,6,125000,2368,765,765,765,600,0,1365,3,7,0,2,440,39
1335,20,RL,Pave,Reg,Lvl,AllPub,Inside,NWAmes,1Fam,1Story,TA,TA,CBlock,Gd,TA,ALQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,16,0,0,0,0,Normal,6,5,167900,9650,686,1350,1334,0,0,1334,2,6,1,2,630,32
1336,90,RL,Pave,IR1,Lvl,AllPub,Inside,NWAmes,Duplex,1Story,TA,TA,CBlock,TA,TA,Unf,GasA,TA,Y,SBrkr,2,TA,Typ,Detchd,Y,0,211,0,0,0,0,Normal,5,5,135000,9246,0,1656,1656,0,0,1656,4,8,0,2,506,35
1337,30,RM,Pave,IR1,Bnk,AllPub,Corner,OldTown,1Fam,1Story,TA,TA,CBlock,TA,TA,Unf,Grav,Fa,N,FuseA,1,Fa,Typ,None,N,0,20,0,0,0,0,Normal,4,4,52500,4118,0,693,693,0,0,693,2,4,0,0,0,56
1338,60,RL,Pave,IR1,Lvl,AllPub,Corner,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,BuiltIn,Y,146,91,0,0,0,0,Normal,7,5,200000,13450,700,916,920,941,0,1861,3,8,0,2,492,4
1339,20,RL,Pave,IR1,Lvl,AllPub,Corner,CollgCr,1Fam,1Story,TA,Gd,CBlock,TA,TA,Rec,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,5,7,128500,9560,360,864,864,0,0,864,3,5,0,1,288,34
1340,20,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Unf,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,4,5,123000,8294,0,858,872,0,0,872,3,5,0,4,480,36
1341,20,RL,Pave,Reg,Lvl,AllPub,Inside,SawyerW,1Fam,1Story,TA,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,Y,0,78,0,0,0,0,Normal,6,5,155000,13695,814,1114,1114,0,0,1114,3,6,0,2,576,4
1342,60,RL,Pave,Reg,Lvl,AllPub,Inside,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,192,87,0,0,0,0,Normal,8,5,228500,9375,0,1284,1284,885,0,2169,3,7,1,2,647,5
1343,50,RL,Pave,Reg,Bnk,AllPub,Inside,Crawfor,1Fam,1.5Fin,TA,TA,BrkTil,TA,TA,Unf,GasA,Gd,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,6,6,177000,7558,0,896,1172,741,0,1913,3,9,1,2,342,59
1344,60,RL,Pave,IR1,Lvl,AllPub,Corner,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,0,0,0,0,0,Partial,7,5,155835,11103,0,728,728,728,0,1456,3,8,1,2,440,1
1345,30,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,1Fam,1Story,TA,TA,PConc,TA,TA,ALQ,GasA,Gd,Y,FuseA,1,Fa,Typ,Detchd,Y,0,0,168,0,0,0,Normal,4,4,108500,6000,250,960,960,0,0,960,2,5,0,1,308,57
1346,20,RL,Pave,IR2,Lvl,AllPub,CulDSac,NWAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,BLQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,80,0,290,0,0,Normal,7,7,262500,20781,297,1568,2156,0,0,2156,3,9,1,2,508,3
1347,20,RL,Pave,IR1,HLS,AllPub,Corner,Timber,1Fam,1Story,Gd,TA,PConc,Ex,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,0,0,0,0,0,Partial,8,5,283463,15306,80,1732,1776,0,0,1776,3,7,1,3,712,0
1348,20,RL,Pave,IR3,Low,AllPub,Inside,SawyerW,1Fam,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,402,25,0,0,0,0,Normal,7,5,215000,16196,1443,1482,1494,0,0,1494,3,5,1,2,514,9
1349,70,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,1Fam,2Story,TA,Gd,BrkTil,TA,Fa,LwQ,OthW,Fa,N,SBrkr,1,TA,Typ,None,Y,0,54,20,0,0,0,Normal,8,5,122000,5250,259,684,938,1215,205,2358,4,8,0,0,0,21
1350,90,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,Duplex,2Story,TA,TA,CBlock,TA,TA,LwQ,GasA,TA,Y,SBrkr,2,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,5,5,200000,11643,500,1248,1338,1296,0,2634,6,12,0,4,968,40
1351,60,RL,Pave,IR1,Lvl,AllPub,Inside,NAmes,1Fam,2Story,TA,TA,CBlock,TA,TA,Rec,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,0,84,0,0,120,0,Normal,6,6,171000,9247,319,858,858,858,0,1716,4,8,1,2,490,46
1352,50,RM,Pave,Reg,Lvl,AllPub,Inside,BrkSide,1Fam,1.5Fin,Gd,TA,BrkTil,TA,TA,Unf,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,N,210,0,0,0,0,0,Normal,6,9,134900,6000,0,698,786,390,0,1176,2,4,0,2,624,9
1353,50,RL,Pave,IR1,Lvl,AllPub,CulDSac,NoRidge,1Fam,1.5Fin,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,283,86,0,0,0,0,Normal,8,5,410000,14720,816,2033,2053,1185,0,3238,4,9,1,3,666,14
1354,60,RL,Pave,IR1,Lvl,AllPub,Inside,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,184,0,0,0,0,Normal,7,5,235000,10316,735,992,992,873,0,1865,3,7,1,3,839,8
1355,80,RL,Pave,IR1,Lvl,AllPub,Inside,NWAmes,1Fam,SLvl,TA,TA,CBlock,TA,TA,Unf,GasA,Gd,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,98,0,0,0,0,Normal,7,6,170000,10192,0,570,1222,698,0,1920,4,8,1,2,487,14
1356,20,RL,Pave,Reg,Lvl,AllPub,Corner,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,Rec,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,5,5,110000,9477,340,864,892,0,0,892,3,5,0,1,264,42
1357,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,GLQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,0,0,0,0,0,0,Normal,5,6,149900,12537,734,1078,1078,0,0,1078,3,6,1,2,500,2
1358,160,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,Twnhs,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,Y,0,32,0,0,0,0,Normal,6,5,177500,2117,378,756,769,804,0,1573,3,5,0,2,440,10
1359,20,RL,Pave,Reg,Lvl,AllPub,FR3,NridgHt,1Fam,1Story,Gd,TA,PConc,Ex,TA,GLQ,GasA,Ex,Y,SBrkr,1,Ex,Typ,Attchd,Y,194,45,0,0,0,0,Normal,9,5,315000,16737,1447,1980,1980,0,0,1980,3,8,1,3,770,1
1360,70,RL,Pave,Reg,Lvl,AllPub,Inside,SWISU,1Fam,2Story,TA,TA,BrkTil,TA,Fa,Unf,GasA,Ex,Y,SBrkr,1,TA,Typ,BuiltIn,Y,183,0,301,0,0,0,Normal,5,6,189000,9842,0,612,990,1611,0,2601,4,8,0,2,621,10
1361,20,RL,Pave,IR1,Low,AllPub,Inside,StoneBr,1Fam,1Story,Gd,TA,PConc,Ex,TA,ALQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,168,36,0,0,0,0,Normal,7,5,260000,16158,1274,1530,1530,0,0,1530,3,7,1,2,430,4
1362,50,RL,Pave,IR1,Lvl,AllPub,FR2,NAmes,1Fam,1.5Fin,TA,Gd,BrkTil,TA,Fa,Unf,GasA,Gd,Y,SBrkr,1,TA,Typ,Attchd,Y,55,0,0,0,0,0,Normal,4,4,104900,12513,0,715,1281,457,0,1738,4,7,1,1,368,2
1363,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gilbert,1Fam,2Story,TA,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,BuiltIn,Y,0,36,0,0,0,0,Partial,6,5,156932,8499,0,616,616,796,0,1412,3,6,1,2,432,0
1364,160,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,TwnhsE,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,Y,0,166,0,0,0,0,Abnorml,7,5,144152,3180,0,600,520,600,80,1200,2,4,0,2,480,1
1365,60,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,96,0,0,0,0,Normal,7,5,216000,7500,533,814,814,860,0,1674,3,7,0,2,663,10
1366,60,RL,Pave,IR1,Lvl,AllPub,Inside,CollgCr,1Fam,2Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,88,0,0,0,0,Abnorml,7,5,193000,9179,633,873,882,908,0,1790,3,7,0,2,588,9
1367,160,RM,Pave,Reg,Lvl,AllPub,Inside,MeadowV,TwnhsE,2Story,TA,TA,PConc,TA,TA,ALQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,104,26,0,0,0,0,Normal,5,6,127000,2665,548,757,925,550,0,1475,4,6,1,1,336,29
1368,120,RM,Pave,Reg,Lvl,AllPub,Inside,CollgCr,TwnhsE,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,140,0,0,0,0,0,Normal,6,5,144000,4435,685,848,848,0,0,848,1,4,0,2,420,5
1369,20,RL,Pave,IR2,Lvl,AllPub,FR2,CollgCr,1Fam,1Story,Gd,TA,PConc,Gd,TA,BLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,262,0,0,0,0,Normal,8,5,232000,10635,370,1657,1668,0,0,1668,3,8,1,2,502,7
1370,50,RL,Pave,Reg,Lvl,AllPub,Corner,OldTown,1Fam,1.5Fin,Fa,TA,PConc,TA,TA,ALQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,198,0,0,0,Normal,4,6,105000,5400,315,840,840,534,0,1374,2,6,0,1,338,59
1371,80,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,SLvl,TA,TA,CBlock,TA,TA,BLQ,GasA,Gd,Y,SBrkr,1,Gd,Typ,BuiltIn,Y,0,28,0,0,178,0,Normal,6,6,165500,9600,831,992,1661,0,0,1661,3,8,1,1,377,12
1372,60,RL,Pave,Reg,Lvl,AllPub,Corner,CollgCr,1Fam,2Story,TA,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,Y,253,170,0,0,0,0,Normal,7,6,274300,9750,975,1108,1108,989,0,2097,3,8,1,2,583,8
1373,20,RL,Pave,Reg,Lvl,AllPub,Inside,NoRidge,1Fam,1Story,Ex,TA,PConc,Ex,TA,GLQ,GasA,Ex,Y,SBrkr,1,Ex,Typ,Attchd,Y,314,140,0,0,0,0,Normal,10,5,466500,11400,1282,2633,2633,0,0,2633,2,8,2,3,804,5
1374,60,FV,Pave,Reg,Lvl,AllPub,Inside,Somerst,1Fam,2Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,154,210,0,0,0,0,Normal,7,5,250000,10625,0,1026,1026,932,0,1958,3,9,1,3,936,3
1375,20,RL,Pave,IR1,HLS,AllPub,Inside,Timber,1Fam,1Story,Gd,TA,PConc,Gd,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,100,36,0,0,0,0,Partial,8,5,239000,10991,0,1571,1571,0,0,1571,3,7,1,3,722,0
1376,30,RL,Pave,Reg,Bnk,AllPub,Inside,SWISU,1Fam,1Story,TA,TA,BrkTil,Gd,TA,Rec,GasA,TA,N,SBrkr,1,TA,Typ,Detchd,Y,0,141,0,0,0,0,Normal,6,5,91000,6292,384,768,790,0,0,790,2,4,0,1,160,58
1377,50,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,1.5Fin,TA,TA,CBlock,TA,TA,LwQ,GasA,Ex,Y,SBrkr,1,TA,Min2,Detchd,Y,0,68,0,0,0,0,Normal,5,5,117000,10998,408,984,984,620,0,1604,3,6,0,2,660,49
1378,160,RM,Pave,Reg,Lvl,AllPub,Inside,BrDale,Twnhs,2Story,TA,TA,CBlock,TA,Fa,BLQ,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,Y,72,0,0,0,0,0,Normal,6,5,83000,1953,309,483,483,504,0,987,2,5,0,1,264,33
1379,80,RL,Pave,Reg,Lvl,AllPub,Inside,Timber,1Fam,SLvl,TA,TA,PConc,Gd,TA,Unf,GasA,Gd,Y,SBrkr,1,Gd,Typ,BuiltIn,Y,100,0,0,0,0,0,Normal,5,5,167500,9735,0,384,754,640,0,1394,3,7,0,2,400,1
1380,30,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,1Story,TA,Fa,BrkTil,TA,Fa,Rec,GasA,TA,N,FuseF,1,TA,Typ,Detchd,Y,0,0,96,0,0,0,Normal,3,3,58500,8212,203,864,864,0,0,864,2,5,0,1,200,60
1381,20,RL,Pave,IR1,Lvl,AllPub,Corner,NAmes,1Fam,1Story,TA,TA,CBlock,TA,TA,BLQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Attchd,Y,0,42,0,0,0,0,Normal,6,7,237500,12925,865,1205,2117,0,0,2117,4,7,2,2,550,38
1382,70,RM,Pave,Reg,Lvl,AllPub,Corner,OldTown,1Fam,2Story,TA,TA,BrkTil,Fa,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Detchd,N,36,0,221,0,0,0,Normal,7,7,157000,7200,0,596,998,764,0,1762,4,8,0,2,576,56
1383,30,RL,Pave,Reg,Lvl,AllPub,Inside,Sawyer,1Fam,1Story,TA,Gd,BrkTil,TA,TA,Unf,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,N,0,0,112,0,0,0,Normal,5,7,112000,25339,0,816,1416,0,0,1416,3,7,0,2,576,0
1384,50,RL,Pave,Reg,Lvl,AllPub,Inside,Edwards,1Fam,1.5Fin,TA,TA,BrkTil,TA,TA,Rec,GasA,TA,Y,SBrkr,1,TA,Typ,Detchd,P,0,0,0,0,0,0,Normal,6,5,105000,9060,204,560,698,560,0,1258,2,6,0,1,280,59
1385,50,RM,Pave,Reg,Lvl,AllPub,Inside,IDOTRR,1Fam,1.5Fin,TA,Gd,BrkTil,TA,TA,BLQ,GasA,Gd,Y,SBrkr,1,Gd,Typ,Detchd,N,0,96,0,0,0,0,Normal,4,8,125500,5436,735,796,796,358,0,1154,3,7,0,1,240,3
1386,60,RL,Pave,IR1,Lvl,AllPub,Inside,NWAmes,1Fam,2Story,TA,TA,CBlock,Gd,TA,BLQ,GasA,TA,Y,SBrkr,1,Gd,Typ,Attchd,Y,0,112,0,0,440,519,Normal,7,5,250000,16692,790,1392,1392,1392,0,2784,5,12,2,2,564,28
1387,50,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,1Fam,1.5Fin,TA,Gd,BrkTil,TA,TA,Rec,GasW,TA,N,SBrkr,1,Gd,Typ,Detchd,Y,88,15,0,0,0,0,Family,6,7,136000,8520,168,714,1664,862,0,2526,5,10,1,1,216,57
1388,20,RL,Pave,IR1,HLS,AllPub,CulDSac,Gilbert,1Fam,1Story,Ex,TA,PConc,Ex,TA,GLQ,GasA,Ex,Y,SBrkr,1,Ex,Typ,Attchd,Y,201,39,0,0,0,0,Normal,9,5,377500,14892,1320,1746,1746,0,0,1746,3,7,2,3,758,2
1389,50,RM,Pave,Reg,Lvl,AllPub,Inside,BrkSide,1Fam,1.5Fin,TA,Gd,BrkTil,TA,Gd,ALQ,GasA,Ex,Y,SBrkr,1,TA,Typ,Detchd,Y,0,0,0,0,0,0,Normal,6,6,131000,6000,375,735,869,349,0,1218,3,6,1,2,440,57
1390,20,RL,Pave,Reg,Lvl,AllPub,Inside,CollgCr,1Fam,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,219,36,0,0,0,0,Normal,7,5,235000,9100,1400,1525,1525,0,0,1525,3,6,0,2,541,6
1391,90,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,Duplex,1Story,TA,TA,CBlock,TA,TA,Unf,GasA,TA,Y,SBrkr,2,TA,Mod,Detchd,Y,0,152,0,0,0,0,Normal,5,5,124000,8944,0,1584,1584,0,0,1584,4,8,0,3,792,42
1392,85,RL,Pave,Reg,Lvl,AllPub,Inside,NAmes,1Fam,SFoyer,TA,TA,CBlock,TA,TA,ALQ,GasA,TA,Y,SBrkr,1,TA,Typ,Attchd,Y,175,144,0,0,0,0,Normal,5,5,123000,7838,769,864,900,0,0,900,3,6,1,1,288,39
1393,190,RM,Pave,Reg,Lvl,AllPub,Inside,OldTown,2fmCon,1.5Fin,TA,TA,BrkTil,Fa,TA,Unf,GasA,Ex,N,SBrkr,2,TA,Typ,Detchd,Y,0,25,212,0,0,0,Normal,6,7,163000,10800,0,482,1221,691,0,1912,3,7,1,2,672,8
1394,120,RL,Pave,Reg,Lvl,AllPub,Inside,Blmngtn,TwnhsE,1Story,Gd,TA,PConc,Gd,TA,GLQ,GasA,Ex,Y,SBrkr,1,Gd,Typ,Attchd,Y,161,20,0,0,0,0,Partial,7,5,246578,4045,1070,1356,1500,0,0,1500,2,6,1,3,648,0
